window_id,seed,policy,loss,rmse,missed_vio,runtime,max_age,jain_probe,jain_payload
2,50294,VoI+debt,0.31822826318688985,0.15454429029888064,5.299860529986053,2.212130782441879,239.0,0.42801693454722545,0.42801693454722545
2,50294,VoI-greedy,0.3307591654518828,0.14851693215861925,5.509065550906555,1.7854198034088982,239.0,0.4291625578752616,0.4291625578752616
2,50294,Whittle-heuristic,0.3048439515704323,0.15687300676927612,5.076708507670851,0.8255498744128467,239.0,0.1344537617324271,0.4546131041206548
3,50311,AoII+debt,0.00839102530334728,0.062289477974101545,0.1394700139470014,1.333370263504145,15.0,0.9304420418219199,0.9304420418219199
3,50311,AoII+debt+threshold,0.009655751965132497,0.2067428722075349,0.15341701534170152,0.9507092594404833,165.0,0.7591461084807702,0.7591461084807702
3,50311,AoII-greedy,0.00839146594456067,0.06310740122719342,0.1394700139470014,0.9682376611593986,15.0,0.9256922921097934,0.9256922921097934
3,50311,CAW-VoU,0.000877920080892608,0.08087983629336559,0.01394700139470014,128.08020135984955,18.0,0.9998862194214684,0.9942083850053293
3,50311,MaxWeight-AoI,0.004212606493026499,0.06832744463778767,0.0697350069735007,0.5392308074641957,13.0,0.9985752370962796,0.9947277912013746
3,50311,MaxWeight-VoU,7.856152231520215e-05,0.08849350358329863,0.0,1.097127351477337,239.0,0.8840036368560531,0.8974410337987775
3,50311,VoI+debt,0.03034369437343096,0.4410805459402275,0.47419804741980476,0.6143806568467717,239.0,0.41865288771621206,0.41865288771621206
3,50311,VoI-greedy,0.03046707821861925,0.4645225294117851,0.47419804741980476,0.5964864979139588,239.0,0.41144935757182843,0.41144935757182843
3,50311,Whittle-heuristic,0.01587661602336123,0.37839071869354246,0.23709902370990238,0.9304212049968836,239.0,0.1344537617324271,0.4885738418278429
4,50328,AoII+debt,0.030964350268131095,0.017773078396936263,0.5160390516039052,0.5824812678191577,22.0,0.9465150479504536,0.9465150479504536
4,50328,AoII+debt+threshold,0.030964350268131095,0.017773078396936263,0.5160390516039052,0.6730351590982027,22.0,0.9465150479504536,0.9465150479504536
4,50328,AoII-greedy,0.019249365366806135,0.01981490512606343,0.3207810320781032,0.5572496109182272,22.0,0.6820825123887989,0.6820825123887989
4,50328,CAW-VoU,0.007596160478730822,0.07315093150769235,0.12552301255230125,131.36298006274308,189.0,0.9214364930534541,0.9213250267142473
4,50328,MaxWeight-AoI,0.058582217357043234,0.026277490421717488,0.9762900976290098,0.5518933598616523,15.0,0.9985752370962796,0.9947927551375816
4,50328,MaxWeight-VoU,0.01174353189470014,0.046083131841839195,0.19525801952580196,1.0939197030033385,184.0,0.6588635609960057,0.6646710593300457
4,50328,VoI+debt,0.3853277774463041,0.1605179297280381,6.4156206415620645,0.618944594112447,239.0,0.42031640912435597,0.42031640912435597
4,50328,VoI-greedy,0.38867866611506274,0.16106878950452913,6.471408647140866,0.597527075293922,239.0,0.4133810971196988,0.4133810971196988
4,50328,Whittle-heuristic,0.5209234268023013,0.16889729456520935,8.675034867503486,0.8498091297175455,239.0,0.14177727309393942,0.45892762094141965
5,50345,AoII+debt,0.01841190076569037,0.01834020344262305,0.30683403068340304,0.7320205397537625,16.0,0.9031880620614676,0.9031880620614676
5,50345,AoII+debt+threshold,0.01841190076569037,0.01834020344262305,0.30683403068340304,0.6920577447752324,16.0,0.9031880620614676,0.9031880620614676
5,50345,AoII-greedy,0.020922682318688976,0.01981228288947156,0.3486750348675035,1.4351282678408135,46.0,0.5636569962502463,0.5636569962502463
5,50345,CAW-VoU,0.007544911399232915,0.038705803503033216,0.12552301255230125,128.80239400841688,74.0,0.8929690858639143,0.8929690858639143
5,50345,MaxWeight-AoI,0.04184675833542538,0.02720435624200689,0.697350069735007,0.5441812259412008,11.0,0.9985752370962796,0.9953778126293308
5,50345,MaxWeight-VoU,0.0058797812060669445,0.04503826818461301,0.09762900976290098,1.0888847363158032,53.0,0.7341912887003738,0.7409410772772962
5,50345,VoI+debt,0.4268918418824965,0.10760523421031938,7.112970711297072,0.6501405564658967,239.0,0.4293198045847424,0.4293198045847424
5,50345,VoI-greedy,0.42688331125244067,0.10481036113821988,7.112970711297072,0.600131192399485,239.0,0.42046723898381483,0.42046723898381483
5,50345,Whittle-heuristic,0.2511733045864714,0.11272186917811694,4.184100418410042,0.9886545313485201,239.0,0.1344537617324271,0.4530176857799982
