policy,channel,seed,start,horizon,b_probe,b_payload,metadata_noise,metadata_loss,rmse_mean,loss_mean,missed_violation_pct,metadata_seen_frac_mean,debt_changed_decision_pct,payload_success_pct,payload_fairness_jain,probe_fairness_jain,max_age,avg_age,max_payload_debt,window_id,variant
ablation_full,severe_burst,50685,27322,240,4,4,0.0,0.0,0.025840135391896994,3.6277768479776808e-06,0.0,0.1333333333333333,88.28451882845188,73.74476987447699,0.995638059132404,0.9998862194214684,10.0,4.8,0.10404463040446305,25,Full (corr+debt)
ablation_vou_only,severe_burst,50685,27322,240,4,4,0.0,0.0,0.025892059755600015,3.6428117154811633e-06,0.0,0.1333333333333333,88.7029288702929,73.74476987447699,0.9559600016735691,0.29854311212156837,12.0,4.9,0.10613668061366806,25,VoU-only (R=I)
ablation_corr_nodebt,severe_burst,50685,27322,240,4,4,0.0,0.0,0.025892059755600015,3.6428117154811633e-06,0.0,0.1333333333333333,88.7029288702929,73.74476987447699,0.9559600016735691,0.29854311212156837,12.0,4.9,0.10613668061366806,25,+corr -debt
ablation_debt_nocorr,severe_burst,50685,27322,240,4,4,0.0,0.0,0.025840135391896994,3.6277768479776808e-06,0.0,0.1333333333333333,88.28451882845188,73.74476987447699,0.995638059132404,0.9998862194214684,10.0,4.8,0.10404463040446305,25,+debt -corr
ablation_full,severe_burst,50702,27547,240,4,4,0.0,0.0,0.03294355728845889,6.414489539748942e-06,0.0,0.1333333333333333,92.05020920502092,74.7907949790795,0.9936895209515721,0.9998862194214684,12.0,5.333333333333333,0.10509065550906556,26,Full (corr+debt)
ablation_vou_only,severe_burst,50702,27547,240,4,4,0.0,0.0,0.03273859870137217,6.061238493723851e-06,0.0,0.1333333333333333,89.1213389121339,74.7907949790795,0.9349537605368679,0.3227038402327584,12.0,5.233333333333333,0.1092747559274756,26,VoU-only (R=I)
ablation_corr_nodebt,severe_burst,50702,27547,240,4,4,0.0,0.0,0.03273859870137217,6.061238493723851e-06,0.0,0.1333333333333333,89.1213389121339,74.7907949790795,0.9349537605368679,0.3227038402327584,12.0,5.233333333333333,0.1092747559274756,26,+corr -debt
ablation_debt_nocorr,severe_burst,50702,27547,240,4,4,0.0,0.0,0.03294355728845889,6.414489539748942e-06,0.0,0.1333333333333333,92.05020920502092,74.7907949790795,0.9936895209515721,0.9998862194214684,12.0,5.333333333333333,0.10509065550906556,26,+debt -corr
ablation_full,severe_burst,50719,29043,240,4,4,0.0,0.0,0.10913777088809261,8.671619525801943e-05,0.0,0.1333333333333333,98.32635983263599,70.81589958158996,0.9859072276159644,0.9998862194214684,16.0,4.6,0.10718270571827057,27,Full (corr+debt)
ablation_vou_only,severe_burst,50719,29043,240,4,4,0.0,0.0,0.09838222960326942,6.169769735006971e-05,0.0,0.1333333333333333,95.81589958158996,70.81589958158996,0.8047903347950892,0.36319186138928616,20.0,6.4,0.11241283124128312,27,VoU-only (R=I)
ablation_corr_nodebt,severe_burst,50719,29043,240,4,4,0.0,0.0,0.09838222960326942,6.169769735006971e-05,0.0,0.1333333333333333,95.81589958158996,70.81589958158996,0.8047903347950892,0.36319186138928616,20.0,6.4,0.11241283124128312,27,+corr -debt
ablation_debt_nocorr,severe_burst,50719,29043,240,4,4,0.0,0.0,0.10913777088809261,8.671619525801943e-05,0.0,0.1333333333333333,98.32635983263599,70.81589958158996,0.9859072276159644,0.9998862194214684,16.0,4.6,0.10718270571827057,27,+debt -corr
ablation_full,severe_burst,50736,29524,240,4,4,0.0,0.0,0.19426744843374813,0.0012019389023709903,0.01394700139470014,0.1333333333333333,92.05020920502092,73.32635983263597,0.994597888780062,0.9998862194214684,12.0,4.366666666666666,0.10509065550906556,28,Full (corr+debt)
ablation_vou_only,severe_burst,50736,29524,240,4,4,0.0,0.0,0.1435490842017997,0.0001279010027894003,0.0,0.1333333333333333,94.97907949790795,73.32635983263597,0.9637625224085195,0.3097374164599346,8.0,4.066666666666666,0.10718270571827057,28,VoU-only (R=I)
ablation_corr_nodebt,severe_burst,50736,29524,240,4,4,0.0,0.0,0.1435490842017997,0.0001279010027894003,0.0,0.1333333333333333,94.97907949790795,73.32635983263597,0.9637625224085195,0.3097374164599346,8.0,4.066666666666666,0.10718270571827057,28,+corr -debt
ablation_debt_nocorr,severe_burst,50736,29524,240,4,4,0.0,0.0,0.2054601746522038,0.001242420351464435,0.01394700139470014,0.1333333333333333,90.7949790794979,73.32635983263597,0.996354439211581,0.9998862194214684,9.0,4.366666666666666,0.10404463040446305,28,+debt -corr
ablation_full,severe_burst,50753,31034,240,4,4,0.0,0.0,0.35748896320249285,0.004084884032078103,0.05578800557880056,0.1333333333333333,96.65271966527196,74.05857740585773,0.9882739678626257,0.9992302982594233,14.0,6.533333333333333,0.10613668061366806,29,Full (corr+debt)
ablation_vou_only,severe_burst,50753,31034,240,4,4,0.0,0.0,0.37375632100299827,0.004211284469665272,0.05578800557880056,0.1333333333333333,97.07112970711297,74.05857740585773,0.8303677860154085,0.4609552630251675,14.0,6.333333333333333,0.11450488145048815,29,VoU-only (R=I)
ablation_corr_nodebt,severe_burst,50753,31034,240,4,4,0.0,0.0,0.37375632100299827,0.004211284469665272,0.05578800557880056,0.1333333333333333,97.07112970711297,74.05857740585773,0.8303677860154085,0.4609552630251675,14.0,6.333333333333333,0.11450488145048815,29,+corr -debt
ablation_debt_nocorr,severe_burst,50753,31034,240,4,4,0.0,0.0,0.35760424573825106,0.004085155923988843,0.05578800557880056,0.1333333333333333,96.65271966527196,74.05857740585773,0.9881457454859973,0.9989026602837333,13.0,6.3,0.10613668061366806,29,+debt -corr
